Player,Season,total_wickets,total_runs_conceded,total_balls_bowled,total_innings_bowled,Economy_Rate,Balls_Per_Wicket,z_wickets,z_economy,z_strike,z_economy_inv,z_strike_inv,Bowling_Impact_Score
H Klaasen,2018,0,0,0,4,,,-0.7600661620678525,,,,,
H Klaasen,2019,0,0,0,2,,,-0.6646256128631671,,,,,
H Klaasen,2023,0,0,0,11,,,-0.677698327828237,,,,,
H Klaasen,2024,0,0,0,15,,,-0.6654600843005194,,,,,
H Klaasen,2025,0,0,0,13,,,-0.6918613917164442,,,,,
H Sharma,2023,0,28,18,1,9.333333333333334,,-0.677698327828237,0.20974454685942834,,-0.20974454685942834,,
H Sharma,2024,0,29,12,1,14.5,,-0.6654600843005194,1.353929937937022,,-1.353929937937022,,
HC Brook,2023,0,0,0,11,,,-0.677698327828237,,,,,
HE van der Dussen,2022,0,0,0,3,,,-0.7124776193787166,,,,,
HF Gurney,2019,7,230,162,8,8.518518518518519,23.142857142857142,0.43527609887954855,-0.1262391441180281,-0.11529036371523595,0.1262391441180281,0.11529036371523595,0.27911530443836946
HH Gibbs,2008,0,0,0,9,,,-0.7229054535541496,,,,,
HH Gibbs,2009,0,0,0,14,,,-0.7322492347976829,,,,,
HH Gibbs,2010,0,0,0,10,,,-0.7358886929133128,,,,,
HH Gibbs,2012,0,0,0,3,,,-0.7175879219576333,,,,,
HH Pandya,2015,1,171,102,9,10.058823529411764,102.0,-0.5744665058559842,0.990910902749437,4.427825271881611,-0.990910902749437,-4.427825271881611,-1.2982258596725367
HH Pandya,2016,3,147,100,11,8.82,33.333333333333336,-0.20215985862526942,0.3518384982112056,0.3259242359664819,-0.3518384982112056,-0.3259242359664819,-0.2731120390815289
HH Pandya,2017,6,207,156,17,7.961538461538462,26.0,0.25721721485806975,-0.3831125950080701,0.28208865240083947,0.3831125950080701,-0.28208865240083947,0.2203847178217335
HH Pandya,2018,19,361,256,13,8.4609375,13.473684210526315,2.232628281345347,-0.276313190821168,-0.8254021235863033,0.276313190821168,0.8254021235863033,1.336834075998028
HH Pandya,2019,16,375,255,16,8.823529411764707,15.9375,1.8494354425487545,0.013419759576207063,-0.5947034964585026,-0.013419759576207063,0.5947034964585026,1.0092263298914803
HH Pandya,2020,0,0,0,13,,,-0.6688039599599783,,,,,
HH Pandya,2021,0,0,0,11,,,-0.6553653527941746,,,,,
HH Pandya,2022,8,216,183,15,7.081967213114754,22.875,0.48284907096968205,-0.6199334678196811,0.09082499481108797,0.6199334678196811,-0.09082499481108797,0.4447775000000662
HH Pandya,2023,3,222,150,15,8.879999999999999,50.0,-0.21075673272021003,-0.012181566113231257,1.9215681221588663,0.012181566113231257,-1.9215681221588663,-0.389350036544304
HH Pandya,2024,13,377,216,14,10.472222222222223,16.615384615384617,1.391485363986752,0.11280969598073418,-0.48173791364894886,-0.11280969598073418,0.48173791364894886,0.7285199754474614
HH Pandya,2025,14,323,210,15,9.22857142857143,15.0,1.542523725706905,-0.3328814979845398,-0.5943073690311816,0.3328814979845398,0.5943073690311816,0.9769164925027187
HM Amla,2016,0,0,0,6,,,-0.7091639485108657,,,,,
HM Amla,2017,0,0,0,10,,,-0.7187848652357918,,,,,
HR Shokeen,2022,2,123,90,5,8.2,45.0,-0.41364594679161687,-0.2740396725225238,2.188923834258871,0.2740396725225238,-2.188923834258871,-0.43924766315175573
HR Shokeen,2023,3,176,114,8,9.263157894736842,38.0,-0.21075673272021003,0.1753906594023603,1.0599601195577488,-0.1753906594023603,-1.0599601195577488,-0.32575911508459343
HV Patel,2012,9,337,246,11,8.21951219512195,27.333333333333332,0.6991667617673557,-0.1001534611607586,0.2926210969270287,0.1001534611607586,-0.2926210969270287,0.3407439277508891
HV Patel,2014,4,107,66,3,9.727272727272727,16.5,-0.06797801366523976,0.6609463486739521,-0.5360376972946562,-0.6609463486739521,0.5360376972946562,-0.18491457427430466
HV Patel,2015,19,319,263,15,7.277566539923955,13.842105263157896,2.2072729751906186,-0.5816206495436831,-0.6427642968726237,0.5816206495436831,0.6427642968726237,1.403618359466492
HV Patel,2016,2,137,84,5,9.785714285714285,42.0,-0.3711612219204682,0.893072370210251,0.75828071551244,-0.893072370210251,-0.75828071551244,-0.6118980478606879
HV Patel,2017,3,42,24,1,10.5,8.0,-0.23078382518886104,0.8064920107717095,-1.1868313758641469,-0.8064920107717095,1.1868313758641469,-0.21963940998490677
HV Patel,2018,7,160,105,5,9.142857142857142,15.0,0.3425054749791157,0.09087942255325995,-0.6591172369806619,-0.09087942255325995,0.6591172369806619,0.23831252514301615
HV Patel,2019,3,69,48,2,8.625,16.0,-0.19323916497343183,-0.07748322327477306,-0.5905450182314854,0.07748322327477306,0.5905450182314854,0.019081298394177465
HV Patel,2020,3,125,90,5,8.333333333333332,30.0,-0.22359422330022946,-0.07621543322351157,0.2562701953663676,0.07621543322351157,-0.2562701953663676,-0.12356223932684082
HV Patel,2021,35,424,338,15,7.526627218934911,9.657142857142857,4.726685309817204,-0.35418943698035693,-1.0549189814918951,0.35418943698035693,1.0549189814918951,2.645546805075511
HV Patel,2022,21,385,321,15,7.196261682242991,15.285714285714286,2.425254942785829,-0.584573370895889,-0.6288618548784259,0.584573370895889,0.6288618548784259,1.5115574294382397
HV Patel,2023,15,423,282,13,9.0,18.8,1.6570096477118983,0.046563581438355386,-0.31861268460403896,-0.046563581438355386,0.31861268460403896,0.8599994730431306
HV Patel,2024,30,444,294,14,9.061224489795919,9.8,4.081337104054722,-0.3219754246708073,-0.9893509297712412,0.3219754246708073,0.9893509297712412,2.3017625901278294
HV Patel,2025,17,387,263,13,8.828897338403042,15.470588235294118,2.021320536583337,-0.4641198980967534,-0.560460238938731,0.4641198980967534,0.560460238938731,1.2571712684663419
Harbhajan Singh,2008,6,79,60,3,7.9,10.0,0.28433581700025323,-0.23516794356224668,-1.2044712905748642,0.23516794356224668,1.2044712905748642,0.4051473823331426
Harbhajan Singh,2009,12,252,264,13,5.7272727272727275,22.0,1.3568768241351876,-0.8540744918049414,-0.010625930699492964,0.8540744918049414,0.010625930699492964,0.9789583738042472
Harbhajan Singh,2010,18,360,321,15,6.728971962616821,17.833333333333332,2.5526457988574136,-0.7524936847651812,-0.2878055344801337,0.7524936847651812,0.2878055344801337,1.5828665192685403
Harbhajan Singh,2011,15,358,318,15,6.754716981132075,21.2,1.872801031984847,-0.5212428554032279,-0.08875709736746604,0.5212428554032279,0.08875709736746604,1.132149079988673
Harbhajan Singh,2012,6,367,324,17,6.796296296296296,54.0,0.22691520052569267,-0.6457769339557,2.2424571177073025,0.6457769339557,-2.2424571177073025,0.003110959491245957
Harbhajan Singh,2013,25,439,420,19,6.271428571428572,16.8,2.792636967008721,-0.7676874253938419,-0.48726738492519456,0.7676874253938419,0.48726738492519456,1.7380991901309841
Harbhajan Singh,2014,14,350,330,14,6.363636363636363,23.571428571428573,1.59857974070838,-1.0597989473095926,-0.0890280705214569,1.0597989473095926,0.0890280705214569,1.183573712490766
Harbhajan Singh,2015,19,436,342,15,7.6491228070175445,18.0,2.2072729751906186,-0.37154155377320536,-0.4036141022866032,0.37154155377320536,0.4036141022866032,1.2942181467589218
Harbhajan Singh,2016,9,386,294,14,7.877551020408163,32.666666666666664,0.8118483211459231,-0.17635634982167633,0.29266604523217715,0.17635634982167633,-0.29266604523217715,0.42374897622572166
Harbhajan Singh,2017,8,265,246,11,6.463414634146341,30.75,0.5825512415560236,-1.0851815364087756,0.669720326526322,1.0851815364087756,-0.669720326526322,0.5706311095421349
Harbhajan Singh,2018,7,268,191,13,8.418848167539267,27.285714285714285,0.3425054749791157,-0.2989769931376523,0.6793532295888837,0.2989769931376523,-0.6793532295888837,0.1739917006494036
Harbhajan Singh,2019,18,305,264,11,6.931818181818182,14.666666666666666,2.1636930744752445,-0.8527601780274059,-0.679259220407852,0.8527601780274059,0.679259220407852,1.482201482608392
Harbhajan Singh,2021,0,60,42,3,8.571428571428571,,-0.6553653527941746,0.2926055886085515,,-0.2926055886085515,,
Harmeet Singh,2009,4,187,137,7,8.18978102189781,34.25,-0.03587388182005939,0.310793731343453,0.8400833503343073,-0.310793731343453,-0.8400833503343073,-0.2527272494303843
Harmeet Singh,2010,10,163,144,8,6.791666666666666,14.4,1.0910749136259796,-0.7237710241060774,-0.5756908310649662,0.7237710241060774,0.5756908310649662,0.8852109399098618
Harmeet Singh,2011,3,47,42,2,6.714285714285714,14.0,-0.18728010319848468,-0.5344100516815506,-0.7711445465141403,0.5344100516815506,0.7711445465141403,0.20907514846642145
Harmeet Singh,2012,7,179,134,7,8.014925373134329,19.142857142857142,0.384332387606247,-0.178586657693396,-0.30625710945548396,0.178586657693396,0.30625710945548396,0.3006100904141347
Harmeet Singh,2013,14,234,184,4,7.630434782608696,13.142857142857142,1.2806014821089715,-0.04737689501665939,-0.790588587141855,0.04737689501665939,0.790588587141855,0.7754709423815949
Harpreet Brar,2019,0,48,30,2,9.600000000000001,,-0.6646256128631671,0.3689514258378174,,-0.3689514258378174,,
Harpreet Brar,2020,0,40,24,1,10.0,,-0.6688039599599783,0.855844600367195,,-0.855844600367195,,
Harpreet Brar,2021,5,134,138,7,5.826086956521739,27.6,0.11349902757887942,-1.4069263806274221,0.3195468655951116,1.4069263806274221,-0.3195468655951116,0.5012417171697707
Harpreet Brar,2022,4,141,96,5,8.8125,24.0,-0.11481427420451726,-0.08454616919715639,0.19750798664741592,0.08454616919715639,-0.19750798664741592,-0.05744217588036628
Harpreet Brar,2023,9,215,163,11,7.914110429447852,18.11111111111111,0.723126457495844,-0.4850259439517649,-0.36807536623484394,0.4850259439517649,0.36807536623484394,0.5865336140662664
Harpreet Brar,2024,7,297,228,13,7.815789473684211,32.57142857142857,0.4421259263157035,-0.7057440171352644,0.7066756616647697,0.7057440171352644,-0.7066756616647697,0.3620720199054788
Harpreet Brar,2025,10,182,132,7,8.272727272727273,13.2,0.9041279778716624,-0.646745871121026,-0.7237726416348054,0.646745871121026,0.7237726416348054,0.7869909400734111
Harpreet Singh,2011,0,0,0,2,,,-0.7023003869943175,,,,,
Harpreet Singh,2012,0,0,0,1,,,-0.7175879219576333,,,,,
Harpreet Singh,2023,0,0,0,3,,,-0.677698327828237,,,,,
Harpreet Singh,2024,0,0,0,2,,,-0.6654600843005194,,,,,
Harsh Dubey,2025,5,97,60,3,9.7,12.0,0.1061332930776091,-0.1780815422120615,-0.8100828233705544,0.1780815422120615,0.8100828233705544,0.2369076098186092
Harshit Rana,2022,1,44,30,2,8.799999999999999,30.0,-0.5630617830851667,-0.08841338355073565,0.7664839431078316,0.08841338355073565,-0.7664839431078316,-0.3655587987660006
Harshit Rana,2023,6,140,102,6,8.235294117647058,17.0,0.256184862387817,-0.32779275099822347,-0.4478538849942066,0.32779275099822347,0.4478538849942066,0.3099979767924177
Harshit Rana,2024,20,372,253,11,8.822134387351777,12.65,2.4990713746029747,-0.3956486961784883,-0.7770816041805987,0.3956486961784883,0.7770816041805987,1.5045749715910481
Harshit Rana,2025,15,433,264,13,9.84090909090909,17.6,1.7021226626657158,-0.13181213394397906,-0.4073019752703918,0.13181213394397906,0.4073019752703918,0.9582908745038093
I Malhotra,2011,0,23,6,1,23.0,,-0.7023003869943175,4.769336609226882,,-4.769336609226882,,
I Sharma,2008,7,300,253,13,7.1146245059288535,36.142857142857146,0.4522093620926537,-0.5309078414192461,1.6692902559579046,0.5309078414192461,-1.6692902559579046,0.1615288871493773
I Sharma,2009,11,274,258,11,6.372093023255815,23.454545454545453,1.1827829858907817,-0.5490478350130298,0.09038593198355557,0.5490478350130298,-0.09038593198355557,0.7700003454024179
I Sharma,2010,7,225,150,7,9.0,21.428571428571427,0.5429858316641919,0.28794455724657175,0.01365549037638315,-0.28794455724657175,-0.01365549037638315,0.16866399723933836
I Sharma,2011,11,301,264,12,6.840909090909091,24.0,1.1861073202570696,-0.49317278697353056,0.1766157995229074,0.49317278697353056,-0.1766157995229074,0.7391717656408344
I Sharma,2013,16,443,358,16,7.424581005586592,22.375,1.5555170248180168,-0.15648503748657258,-0.024880278811711454,0.15648503748657258,0.024880278811711454,0.8362603173510654
I Sharma,2014,3,99,66,3,9.0,22.0,-0.23463378910260174,0.2888933117045373,-0.1883635431377235,-0.2888933117045373,0.1883635431377235,-0.1901750221772304
I Sharma,2015,1,150,84,4,10.714285714285715,84.0,-0.5744665058559842,1.3615113078702497,3.3925168345598506,-1.3615113078702497,-3.3925168345598506,-1.2726397358665569
I Sharma,2016,3,135,90,4,9.0,30.0,-0.20215985862526942,0.4527193678441637,0.15963328229495938,-0.4527193678441637,-0.15963328229495938,-0.2834767004023359
I Sharma,2017,0,172,108,6,9.555555555555555,,-0.7187848652357918,0.36389501097822236,,-0.36389501097822236,,
I Sharma,2019,14,337,276,13,7.32608695652174,19.714285714285715,1.5351778106222642,-0.6722317246009095,-0.34341259788303563,0.6722317246009095,0.34341259788303563,1.0543818986039057
I Sharma,2020,0,24,18,1,8.0,,-0.6688039599599783,-0.2626274399416521,,0.2626274399416521,,
I Sharma,2021,1,97,72,3,8.083333333333334,72.0,-0.5015924767195639,-0.009554789783137882,3.7206932451702834,0.009554789783137882,-3.7206932451702834,-0.8055560487112262
I Sharma,2023,10,191,150,8,7.640000000000001,15.0,0.8787736558651864,-0.6192147574796207,-0.5914552187610596,0.6192147574796207,0.5914552187610596,0.7448302758646194
I Sharma,2024,12,240,162,9,8.88888888888889,13.5,1.233258791041577,-0.37507895085725507,-0.7137732088290035,0.37507895085725507,0.7137732088290035,0.8549730096451783
I Sharma,2025,4,198,110,7,10.8,27.5,-0.05346564388120157,0.18311835459038964,0.3047570240495382,-0.18311835459038964,-0.3047570240495382,-0.1365377996546679
I Udana,2020,8,274,174,10,9.448275862068964,21.75,0.5184220044660186,0.5473005892475125,-0.3385003925848137,-0.5473005892475125,0.3385003925848137,0.11843085488410199
IC Pandey,2013,1,45,24,2,11.25,24.0,-0.5063495454998234,1.8710918507662617,0.10989623193885538,-1.8710918507662617,-0.10989623193885538,-0.9245413553089316
IC Pandey,2014,7,315,252,12,7.5,36.0,0.43198931264684615,-0.4784660770448813,0.6966252128981052,0.4784660770448813,-0.6966252128981052,0.27896400135441574
IC Pandey,2015,11,220,186,10,7.096774193548388,16.90909090909091,0.970944316947684,-0.6838412174966797,-0.4663600681848916,0.6838412174966797,0.4663600681848916,0.7947705948254137
IC Porel,2021,1,37,24,1,9.25,24.0,-0.5015924767195639,0.7126822122262669,0.04377824022415156,-0.7126822122262669,-0.04377824022415156,-0.5068017486725982
IK Pathan,2008,20,331,318,14,6.245283018867925,15.9,2.63456544829386,-0.8582658561868428,-0.5559119907289443,0.8582658561868428,0.5559119907289443,1.7010625724216668
IK Pathan,2009,20,378,302,14,7.509933774834437,15.1,2.7496275300904345,-0.010802121319293369,-0.48980095430220494,0.010802121319293369,0.48980095430220494,1.4520646506523005
IK Pathan,2010,17,414,278,14,8.93525179856115,16.352941176470587,2.3699494382034842,0.2582811168268387,-0.41193654471517,-0.2582811168268387,0.41193654471517,1.156366809919624
IK Pathan,2011,13,321,275,13,7.003636363636364,21.153846153846153,1.5294541761209584,-0.44017761499491587,-0.09313137588763701,0.44017761499491587,0.09313137588763701,0.9327589596918453
IK Pathan,2012,10,459,360,17,7.6499999999999995,36.0,0.85658394884791,-0.31848942969365024,0.9263178036806178,0.31848942969365024,-0.9263178036806178,0.4008156042646399
IK Pathan,2013,11,374,308,15,7.285714285714285,28.0,0.8682281680454035,-0.23008820413884323,0.4416537968633276,0.23008820413884323,-0.4416537968633276,0.4483968859417977
IK Pathan,2014,6,203,142,10,8.577464788732396,23.666666666666668,0.2653335372094842,0.07273573740892715,-0.08300773884774382,-0.07273573740892715,0.08300773884774382,0.11966042133877919
IK Pathan,2016,0,61,48,4,7.625,,-0.7091639485108657,-0.31789838629649,,0.31789838629649,,
IK Pathan,2017,2,26,12,1,13.0,6.0,-0.39345083853783797,1.9780723043427046,-1.3500447123380344,-1.9780723043427046,1.3500447123380344,-0.6865440189381604
IR Jaggi,2011,0,0,0,2,,,-0.7023003869943175,,,,,
IR Jaggi,2012,0,0,0,3,,,-0.7175879219576333,,,,,
IR Jaggi,2017,0,0,0,2,,,-0.7187848652357918,,,,,
IS Sodhi,2018,5,135,138,6,5.869565217391305,27.6,0.027485007251410516,-1.6716869282462437,0.713593171756942,1.6716869282462437,-0.713593171756942,0.4917939527483492
IS Sodhi,2019,4,66,43,2,9.209302325581396,10.75,-0.03611034901018674,0.19005811384994553,-0.9398571893009288,-0.19005811384994553,0.9398571893009288,0.05640306404256501
Imran Tahir,2014,11,164,125,6,7.872,11.363636363636363,1.098612414396294,-0.28816094863502556,-0.8607251305155934,0.28816094863502556,0.8607251305155934,0.779271308797745
Imran Tahir,2015,15,297,213,10,8.366197183098592,14.2,1.5891086460691513,0.033894580316658256,-0.6221792168323081,-0.033894580316658256,0.6221792168323081,0.8760181024485915
Imran Tahir,2016,5,137,96,4,8.5625,19.2,0.1358428679651281,0.20752280970850118,-0.3791494076007732,-0.20752280970850118,0.3791494076007732,0.052160861724704626
Imran Tahir,2017,19,358,282,12,7.617021276595745,14.842105263157896,2.37188838839477,-0.5445644128782465,-0.6284699616113743,0.5445644128782465,0.6284699616113743,1.4708122329464772
Imran Tahir,2018,6,186,124,6,9.0,20.666666666666668,0.1849952411152631,0.013955274415900465,-0.04176070395052252,-0.013955274415900465,0.04176070395052252,0.09387738010464478
Imran Tahir,2019,26,426,386,17,6.621761658031088,14.846153846153847,3.4207236021812055,-0.9947293835678783,-0.6673169239610334,0.9947293835678783,0.6673169239610334,2.158614623933515
Imran Tahir,2020,1,76,66,3,6.90909090909091,66.0,-0.5204007144067286,-0.8727030982919318,2.8516327609715226,0.8727030982919318,-2.8516327609715226,-0.3824991869469166
Imran Tahir,2021,3,14,24,1,3.5,8.0,-0.19404672457034222,-2.846914440534373,-1.1818600947578926,2.846914440534373,1.1818600947578926,1.0766757061155434
Iqbal Abdulla,2008,1,22,18,1,7.333333333333334,18.0,-0.5550319084617491,-0.4485511511923344,-0.32506885010582026,0.4485511511923344,0.32506885010582026,-0.07176272379768447
Iqbal Abdulla,2010,2,61,51,3,7.1764705882352935,25.5,-0.37049597160545433,-0.5474787418947946,0.3550451277966772,0.5474787418947946,-0.3550451277966772,-0.046887195309050625
Iqbal Abdulla,2011,18,300,300,15,6.0,16.666666666666668,2.38782131578068,-0.7670305192652538,-0.5184084542375942,0.7670305192652538,0.5184084542375942,1.540132607768818
Iqbal Abdulla,2012,4,140,132,8,6.363636363636363,33.0,-0.08791917363541599,-0.8116473512212231,0.7069612513428369,0.8116473512212231,-0.7069612513428369,0.1340727984082945
Iqbal Abdulla,2013,7,142,113,5,7.539823008849558,16.142857142857142,0.31839708262731276,-0.09540361798371991,-0.5417704134485007,0.09540361798371991,0.5417704134485007,0.2738553696252335
Iqbal Abdulla,2014,0,17,12,1,8.5,,-0.7346011154146876,0.033106848788064414,,-0.033106848788064414,,
Iqbal Abdulla,2015,4,142,114,5,7.473684210526317,28.5,-0.11084325901488373,-0.4707350945050464,0.2003158194844235,0.4707350945050464,-0.2003158194844235,0.07928828064666085
Iqbal Abdulla,2016,7,208,150,8,8.32,21.428571428571427,0.4738455945555256,0.07161386034187697,-0.2679720271460983,-0.07161386034187697,0.2679720271460983,0.2520537502300206
Iqbal Abdulla,2017,2,51,30,2,10.2,15.0,-0.39345083853783797,0.6659023755431898,-0.6155846982055412,-0.6659023755431898,0.6155846982055412,-0.33745354597820415
Ishan Kishan,2016,0,0,0,5,,,-0.7091639485108657,,,,,
Ishan Kishan,2017,0,0,0,10,,,-0.7187848652357918,,,,,
Ishan Kishan,2018,0,0,0,12,,,-0.7600661620678525,,,,,
Ishan Kishan,2019,0,0,0,6,,,-0.6646256128631671,,,,,
Ishan Kishan,2020,0,0,0,13,,,-0.6688039599599783,,,,,
Ishan Kishan,2021,0,0,0,10,,,-0.6553653527941746,,,,,
Ishan Kishan,2022,0,0,0,14,,,-0.7124776193787166,,,,,
Ishan Kishan,2023,0,0,0,15,,,-0.677698327828237,,,,,
Ishan Kishan,2024,0,0,0,14,,,-0.6654600843005194,,,,,
Ishan Kishan,2025,0,4,1,13,24.0,,-0.6918613917164442,4.517517116219798,,-4.517517116219798,,
J Arunkumar,2008,0,0,0,3,,,-0.7229054535541496,,,,,
J Botha,2009,5,67,72,3,5.583333333333334,14.4,0.13821995642434648,-0.9221637755751575,-0.538412913218422,0.9221637755751575,0.538412913218422,0.4726292366462416
J Botha,2011,7,236,216,10,6.555555555555555,30.857142857142858,0.4994136085292925,-0.5861034889223736,0.8265086082340259,0.5861034889223736,-0.8265086082340259,0.3308667341523731
J Botha,2012,9,292,246,11,7.121951219512195,27.333333333333332,0.6991667617673557,-0.5209294176481298,0.2926210969270287,0.5209294176481298,-0.2926210969270287,0.48801551252146896
J Botha,2013,5,107,100,6,6.42,20.0,0.043481539918267385,-0.6889404972100115,-0.22186133298561683,0.6889404972100115,0.22186133298561683,0.2961491439304802
J Botha,2015,1,79,60,4,7.9,60.0,-0.5744665058559842,-0.22969479052667258,2.012105584797504,0.22969479052667258,-2.012105584797504,-0.5086559139632822
J Fraser-McGurk,2024,0,0,0,9,,,-0.6654600843005194,,,,,
J Fraser-McGurk,2025,0,0,0,6,,,-0.6918613917164442,,,,,
J Little,2023,9,287,204,10,8.441176470588236,22.666666666666668,0.723126457495844,-0.22700450764991337,-0.04098343932145662,0.22700450764991337,0.04098343932145662,0.4471623223236102
J Little,2024,4,44,24,1,11.0,6.0,-0.032553792519820574,0.2754392449267302,-1.2723766972254313,-0.2754392449267302,1.2723766972254313,0.07817587259954885
J Overton,2025,0,78,36,3,13.0,,-0.6918613917164442,0.9055181481952908,,-0.9055181481952908,,
J Suchith,2015,10,330,234,12,8.461538461538462,23.4,0.8164032346673172,0.08780084253885916,-0.09302157109007526,-0.08780084253885916,0.09302157109007526,0.39142455810856924
J Suchith,2016,0,29,12,1,14.5,,-0.7091639485108657,3.5351903844067785,,-3.5351903844067785,,
J Suchith,2019,2,28,24,1,7.0,12.0,-0.3503679809366769,-0.8215409717957561,-0.8566876247605851,0.8215409717957561,0.8566876247605851,0.24085849337426393
J Suchith,2021,1,66,42,2,9.428571428571429,42.0,-0.5015924767195639,0.8232286921256659,1.4226213670789511,-0.8232286921256659,-1.4226213670789511,-0.7523194856656076
J Suchith,2022,7,132,108,5,7.333333333333334,15.428571428571429,0.33343323467613223,-0.5421665343706621,-0.6153148082960351,0.5421665343706621,0.6153148082960351,0.4487721256122031
J Syed Mohammad,2011,5,126,90,5,8.399999999999999,18.0,0.1560667526654039,0.014574251815988426,-0.3920404080993212,-0.014574251815988426,0.3920404080993212,0.1317384494120042
J Syed Mohammad,2012,1,64,42,2,9.142857142857142,42.0,-0.560170734877079,0.25383266096353824,1.3650309083561794,-0.25383266096353824,-1.3650309083561794,-0.5736814350292048
J Syed Mohammad,2013,4,89,60,4,8.9,15.0,-0.0939762314362553,0.6255274578585514,-0.6365582891412072,-0.6255274578585514,0.6365582891412072,-0.17043898259743953
J Theron,2010,9,187,149,7,7.530201342281879,16.555555555555557,0.9083785529720504,-0.38542217639778975,-0.39494731152626855,0.38542217639778975,0.39494731152626855,0.6483291349541919
J Theron,2012,3,57,48,2,7.125,16.0,-0.24533636071597031,-0.5197605955467761,-0.5360592119045876,0.5197605955467761,0.5360592119045876,0.1396569098690746
J Theron,2015,1,38,24,1,9.5,24.0,-0.5744665058559842,0.6749503009477194,-0.05851128984601651,-0.6749503009477194,0.05851128984601651,-0.5146891647827914
J Yadav,2015,2,29,42,3,4.142857142857142,21.0,-0.4199254235756174,-2.3539953178281476,-0.23106269606630986,2.3539953178281476,0.23106269606630986,0.6485950538619895
J Yadav,2016,2,123,102,5,7.235294117647058,51.0,-0.3711612219204682,-0.5363087658122907,1.2072662904255504,0.5363087658122907,-1.2072662904255504,-0.17896248648976493
J Yadav,2017,0,40,36,2,6.666666666666667,,-0.7187848652357918,-0.9899311060371495,,0.9899311060371495,,
